X: (V*s),Y: (Hits)
1.69126e-09,0
1.69252e-09,0
1.69377e-09,0
1.69502e-09,0
1.69627e-09,0
1.69753e-09,0
1.69878e-09,0
1.70003e-09,0
1.70129e-09,0
1.70254e-09,0
1.70379e-09,0
1.70504e-09,0
1.7063e-09,0
1.70755e-09,0
1.7088e-09,0
1.71005e-09,0
1.71131e-09,0
1.71256e-09,0
1.71381e-09,0
1.71506e-09,0
1.71632e-09,0
1.71757e-09,0
1.71882e-09,1
1.72007e-09,0
1.72133e-09,0
1.72258e-09,0
1.72383e-09,0
1.72508e-09,0
1.72634e-09,0
1.72759e-09,0
1.72884e-09,0
1.7301e-09,0
1.73135e-09,0
1.7326e-09,0
1.73385e-09,0
1.73511e-09,0
1.73636e-09,0
1.73761e-09,0
1.73886e-09,0
1.74012e-09,0
1.74137e-09,0
1.74262e-09,0
1.74387e-09,0
1.74513e-09,1
1.74638e-09,1
1.74763e-09,1
1.74888e-09,0
1.75014e-09,0
1.75139e-09,0
1.75264e-09,0
1.75389e-09,0
1.75515e-09,0
1.7564e-09,0
1.75765e-09,0
1.75891e-09,0
1.76016e-09,0
1.76141e-09,0
1.76266e-09,0
1.76392e-09,0
1.76517e-09,0
1.76642e-09,0
1.76767e-09,0
1.76893e-09,0
1.77018e-09,0
1.77143e-09,0
1.77268e-09,0
1.77394e-09,0
1.77519e-09,0
1.77644e-09,0
1.77769e-09,0
1.77895e-09,0
1.7802e-09,0
1.78145e-09,0
1.7827e-09,0
1.78396e-09,0
1.78521e-09,1
1.78646e-09,0
1.78772e-09,0
1.78897e-09,1
1.79022e-09,0
1.79147e-09,0
1.79273e-09,0
1.79398e-09,0
1.79523e-09,0
1.79648e-09,0
1.79774e-09,0
1.79899e-09,0
1.80024e-09,0
1.80149e-09,0
1.80275e-09,0
1.804e-09,0
1.80525e-09,0
