X: (V*s),Y: (Hits)
7.35094e-09,0
7.35681e-09,0
7.36267e-09,0
7.36853e-09,0
7.3744e-09,1
7.38026e-09,0
7.38612e-09,0
7.39199e-09,0
7.39785e-09,0
7.40371e-09,0
7.40958e-09,0
7.41544e-09,0
7.4213e-09,0
7.42717e-09,0
7.43303e-09,0
7.43889e-09,0
7.44476e-09,0
7.45062e-09,0
7.45649e-09,0
7.46235e-09,0
7.46821e-09,0
7.47408e-09,0
7.47994e-09,0
7.4858e-09,0
7.49167e-09,0
7.49753e-09,0
7.50339e-09,1
7.50926e-09,0
7.51512e-09,0
7.52098e-09,0
7.52685e-09,0
7.53271e-09,0
7.53857e-09,0
7.54444e-09,0
7.5503e-09,0
7.55617e-09,0
7.56203e-09,0
7.56789e-09,0
7.57376e-09,0
7.57962e-09,0
7.58548e-09,0
7.59135e-09,0
7.59721e-09,0
7.60307e-09,0
7.60894e-09,0
7.6148e-09,0
7.62066e-09,0
7.62653e-09,0
7.63239e-09,0
7.63825e-09,0
7.64412e-09,0
7.64998e-09,0
7.65585e-09,0
7.66171e-09,0
7.66757e-09,0
7.67344e-09,1
7.6793e-09,0
7.68516e-09,0
7.69103e-09,0
7.69689e-09,0
7.70275e-09,0
7.70862e-09,0
7.71448e-09,0
7.72034e-09,0
7.72621e-09,0
7.73207e-09,0
7.73793e-09,0
7.7438e-09,0
7.74966e-09,0
7.75553e-09,0
7.76139e-09,0
7.76725e-09,0
7.77312e-09,0
7.77898e-09,1
7.78484e-09,0
7.79071e-09,0
7.79657e-09,0
7.80243e-09,0
7.8083e-09,0
7.81416e-09,0
7.82002e-09,0
7.82589e-09,0
7.83175e-09,0
7.83761e-09,0
7.84348e-09,0
7.84934e-09,0
7.85521e-09,0
7.86107e-09,0
7.86693e-09,0
7.8728e-09,0
7.87866e-09,0
7.88452e-09,0
7.89039e-09,0
7.89625e-09,0
7.90211e-09,0
7.90798e-09,0
7.91384e-09,0
7.9197e-09,0
7.92557e-09,0
7.93143e-09,0
7.93729e-09,0
7.94316e-09,0
7.94902e-09,0
7.95489e-09,0
7.96075e-09,0
7.96661e-09,0
7.97248e-09,0
7.97834e-09,0
7.9842e-09,0
7.99007e-09,0
7.99593e-09,0
8.00179e-09,0
8.00766e-09,0
8.01352e-09,0
8.01938e-09,0
8.02525e-09,0
8.03111e-09,0
8.03697e-09,0
8.04284e-09,0
8.0487e-09,0
8.05457e-09,0
8.06043e-09,0
8.06629e-09,0
8.07216e-09,0
8.07802e-09,0
8.08388e-09,0
8.08975e-09,0
8.09561e-09,0
8.10147e-09,0
8.10734e-09,0
8.1132e-09,0
8.11906e-09,0
8.12493e-09,0
8.13079e-09,0
8.13665e-09,0
8.14252e-09,0
8.14838e-09,0
8.15425e-09,0
8.16011e-09,0
8.16597e-09,0
8.17184e-09,0
8.1777e-09,0
8.18356e-09,0
8.18943e-09,0
8.19529e-09,0
8.20115e-09,0
8.20702e-09,0
8.21288e-09,0
8.21874e-09,0
8.22461e-09,0
8.23047e-09,0
8.23633e-09,0
8.2422e-09,0
8.24806e-09,0
8.25393e-09,0
8.25979e-09,0
8.26565e-09,0
8.27152e-09,0
8.27738e-09,0
8.28324e-09,0
8.28911e-09,0
8.29497e-09,0
8.30083e-09,0
8.3067e-09,0
8.31256e-09,0
8.31842e-09,0
8.32429e-09,0
8.33015e-09,0
8.33601e-09,0
8.34188e-09,0
8.34774e-09,0
8.35361e-09,0
8.35947e-09,0
8.36533e-09,0
8.3712e-09,0
8.37706e-09,0
8.38292e-09,0
8.38879e-09,0
8.39465e-09,0
8.40051e-09,0
8.40638e-09,0
8.41224e-09,0
8.4181e-09,1
8.42397e-09,0
8.42983e-09,0
8.43569e-09,0
8.44156e-09,0
8.44742e-09,0
8.45329e-09,0
8.45915e-09,0
8.46501e-09,0
8.47088e-09,0
8.47674e-09,0
8.4826e-09,0
8.48847e-09,0
8.49433e-09,0
8.50019e-09,0
8.50606e-09,0
8.51192e-09,0
8.51778e-09,0
8.52365e-09,0
8.52951e-09,0
8.53537e-09,0
8.54124e-09,0
8.5471e-09,0
8.55297e-09,0
8.55883e-09,0
8.56469e-09,0
8.57056e-09,0
8.57642e-09,0
8.58228e-09,0
8.58815e-09,0
8.59401e-09,0
8.59987e-09,0
8.60574e-09,0
8.6116e-09,0
8.61746e-09,0
8.62333e-09,0
8.62919e-09,0
8.63505e-09,0
8.64092e-09,0
8.64678e-09,0
8.65265e-09,0
8.65851e-09,0
8.66437e-09,0
8.67024e-09,0
8.6761e-09,0
8.68196e-09,0
8.68783e-09,0
8.69369e-09,0
8.69955e-09,0
8.70542e-09,0
8.71128e-09,0
8.71714e-09,0
8.72301e-09,0
8.72887e-09,0
8.73473e-09,0
8.7406e-09,0
8.74646e-09,0
8.75233e-09,0
8.75819e-09,0
8.76405e-09,0
8.76992e-09,0
8.77578e-09,0
8.78164e-09,0
8.78751e-09,0
8.79337e-09,0
8.79923e-09,0
8.8051e-09,0
8.81096e-09,0
8.81682e-09,0
8.82269e-09,0
8.82855e-09,0
8.83441e-09,0
8.84028e-09,0
8.84614e-09,0
8.85201e-09,0
8.85787e-09,0
8.86373e-09,0
8.8696e-09,0
8.87546e-09,0
8.88132e-09,1
8.88719e-09,0
8.89305e-09,0
8.89891e-09,0
8.90478e-09,0
8.91064e-09,0
8.9165e-09,0
8.92237e-09,0
8.92823e-09,0
8.93409e-09,0
8.93996e-09,0
8.94582e-09,0
8.95169e-09,0
8.95755e-09,0
8.96341e-09,0
8.96928e-09,0
8.97514e-09,0
8.981e-09,0
8.98687e-09,0
8.99273e-09,0
8.99859e-09,0
9.00446e-09,0
9.01032e-09,0
9.01618e-09,0
9.02205e-09,0
9.02791e-09,0
9.03377e-09,0
9.03964e-09,0
9.0455e-09,0
9.05137e-09,0
9.05723e-09,0
9.06309e-09,0
9.06896e-09,0
9.07482e-09,0
9.08068e-09,0
9.08655e-09,1
9.09241e-09,0
9.09827e-09,0
9.10414e-09,0
9.11e-09,0
9.11586e-09,0
9.12173e-09,0
9.12759e-09,0
9.13345e-09,0
9.13932e-09,0
9.14518e-09,0
9.15105e-09,0
9.15691e-09,0
9.16277e-09,0
9.16864e-09,0
9.1745e-09,0
9.18036e-09,0
9.18623e-09,0
9.19209e-09,0
9.19795e-09,0
9.20382e-09,0
9.20968e-09,0
9.21554e-09,0
9.22141e-09,0
9.22727e-09,0
9.23313e-09,0
9.239e-09,0
9.24486e-09,0
9.25073e-09,0
9.25659e-09,0
9.26245e-09,0
9.26832e-09,0
9.27418e-09,0
9.28004e-09,0
9.28591e-09,0
9.29177e-09,0
9.29763e-09,0
9.3035e-09,0
9.30936e-09,0
9.31522e-09,0
9.32109e-09,0
9.32695e-09,0
9.33281e-09,0
9.33868e-09,0
9.34454e-09,0
9.35041e-09,0
9.35627e-09,0
9.36213e-09,0
9.368e-09,0
9.37386e-09,0
9.37972e-09,0
9.38559e-09,0
9.39145e-09,0
9.39731e-09,0
9.40318e-09,0
9.40904e-09,0
9.4149e-09,0
9.42077e-09,0
9.42663e-09,0
9.43249e-09,0
9.43836e-09,0
9.44422e-09,0
9.45009e-09,0
9.45595e-09,0
9.46181e-09,0
9.46768e-09,0
9.47354e-09,0
9.4794e-09,0
9.48527e-09,0
9.49113e-09,0
9.49699e-09,0
9.50286e-09,0
9.50872e-09,0
9.51458e-09,0
9.52045e-09,0
9.52631e-09,0
9.53217e-09,0
9.53804e-09,0
9.5439e-09,0
9.54977e-09,0
9.55563e-09,0
9.56149e-09,0
9.56736e-09,0
9.57322e-09,0
9.57908e-09,0
9.58495e-09,0
9.59081e-09,0
9.59667e-09,0
9.60254e-09,0
9.6084e-09,0
9.61426e-09,0
9.62013e-09,0
9.62599e-09,0
9.63185e-09,0
9.63772e-09,0
9.64358e-09,0
9.64944e-09,0
9.65531e-09,0
9.66117e-09,0
9.66704e-09,0
9.6729e-09,0
9.67876e-09,0
9.68463e-09,0
9.69049e-09,0
9.69635e-09,0
9.70222e-09,0
9.70808e-09,0
9.71394e-09,0
9.71981e-09,1
9.72567e-09,0
9.73153e-09,0
9.7374e-09,0
9.74326e-09,0
9.74912e-09,0
9.75499e-09,0
9.76085e-09,0
9.76672e-09,0
9.77258e-09,0
9.77844e-09,0
9.78431e-09,0
9.79017e-09,0
9.79603e-09,0
9.8019e-09,0
9.80776e-09,0
9.81362e-09,0
9.81949e-09,0
9.82535e-09,0
9.83121e-09,0
9.83708e-09,0
9.84294e-09,0
9.8488e-09,0
9.85467e-09,0
9.86053e-09,0
9.8664e-09,0
9.87226e-09,0
9.87812e-09,0
9.88399e-09,0
9.88985e-09,0
9.89571e-09,0
9.90158e-09,0
9.90744e-09,0
9.9133e-09,0
9.91917e-09,0
9.92503e-09,0
9.93089e-09,0
9.93676e-09,0
9.94262e-09,0
9.94848e-09,0
9.95435e-09,0
9.96021e-09,0
9.96608e-09,0
9.97194e-09,0
9.9778e-09,0
9.98367e-09,0
9.98953e-09,0
9.99539e-09,0
1.00013e-08,0
1.00071e-08,0
1.0013e-08,0
1.00188e-08,0
1.00247e-08,0
1.00306e-08,0
1.00364e-08,0
1.00423e-08,0
1.00482e-08,0
1.0054e-08,0
1.00599e-08,0
1.00658e-08,0
1.00716e-08,0
1.00775e-08,0
1.00833e-08,0
1.00892e-08,0
1.00951e-08,0
1.01009e-08,0
1.01068e-08,0
1.01127e-08,0
1.01185e-08,0
1.01244e-08,0
1.01303e-08,0
1.01361e-08,0
1.0142e-08,0
1.01478e-08,0
1.01537e-08,0
1.01596e-08,0
1.01654e-08,0
1.01713e-08,0
1.01772e-08,0
1.0183e-08,0
1.01889e-08,0
1.01948e-08,0
1.02006e-08,0
1.02065e-08,0
1.02123e-08,0
1.02182e-08,0
1.02241e-08,0
1.02299e-08,0
1.02358e-08,0
1.02417e-08,0
1.02475e-08,0
1.02534e-08,0
1.02593e-08,0
1.02651e-08,0
1.0271e-08,0
1.02768e-08,0
1.02827e-08,0
1.02886e-08,0
1.02944e-08,0
1.03003e-08,0
1.03062e-08,0
1.0312e-08,0
1.03179e-08,0
1.03238e-08,0
1.03296e-08,0
1.03355e-08,0
1.03413e-08,0
1.03472e-08,0
1.03531e-08,0
1.03589e-08,0
1.03648e-08,0
1.03707e-08,0
1.03765e-08,0
1.03824e-08,0
1.03882e-08,0
1.03941e-08,0
1.04e-08,0
1.04058e-08,0
1.04117e-08,0
1.04176e-08,0
1.04234e-08,0
1.04293e-08,0
1.04352e-08,0
1.0441e-08,0
1.04469e-08,0
1.04527e-08,0
1.04586e-08,0
1.04645e-08,0
1.04703e-08,0
1.04762e-08,0
1.04821e-08,0
1.04879e-08,0
1.04938e-08,0
1.04997e-08,0
1.05055e-08,0
1.05114e-08,0
1.05172e-08,0
1.05231e-08,0
1.0529e-08,0
1.05348e-08,0
1.05407e-08,0
1.05466e-08,0
1.05524e-08,0
1.05583e-08,0
1.05642e-08,0
1.057e-08,0
1.05759e-08,0
1.05817e-08,0
1.05876e-08,0
1.05935e-08,0
1.05993e-08,0
1.06052e-08,0
1.06111e-08,0
1.06169e-08,0
1.06228e-08,0
1.06287e-08,0
1.06345e-08,0
1.06404e-08,0
1.06462e-08,0
1.06521e-08,0
1.0658e-08,0
1.06638e-08,0
1.06697e-08,0
1.06756e-08,0
1.06814e-08,0
1.06873e-08,0
1.06932e-08,0
1.0699e-08,1
1.07049e-08,0
1.07107e-08,0
1.07166e-08,0
1.07225e-08,0
1.07283e-08,0
1.07342e-08,0
1.07401e-08,0
1.07459e-08,0
1.07518e-08,0
1.07577e-08,0
1.07635e-08,0
1.07694e-08,0
1.07752e-08,0
1.07811e-08,0
1.0787e-08,0
1.07928e-08,0
1.07987e-08,0
1.08046e-08,0
1.08104e-08,0
1.08163e-08,0
1.08222e-08,0
1.0828e-08,0
1.08339e-08,0
1.08397e-08,0
1.08456e-08,0
1.08515e-08,0
1.08573e-08,0
1.08632e-08,0
1.08691e-08,0
1.08749e-08,0
1.08808e-08,0
1.08866e-08,0
1.08925e-08,0
1.08984e-08,0
1.09042e-08,0
1.09101e-08,0
1.0916e-08,0
1.09218e-08,0
1.09277e-08,0
1.09336e-08,0
1.09394e-08,0
1.09453e-08,0
1.09511e-08,0
1.0957e-08,0
1.09629e-08,0
1.09687e-08,0
1.09746e-08,0
1.09805e-08,0
1.09863e-08,0
1.09922e-08,0
1.09981e-08,0
1.10039e-08,0
1.10098e-08,0
1.10156e-08,0
1.10215e-08,0
1.10274e-08,0
1.10332e-08,0
1.10391e-08,0
1.1045e-08,0
1.10508e-08,0
1.10567e-08,0
1.10626e-08,0
