X: (V*s),Y: (Hits)
5.21691e-09,15
5.22754e-09,12
5.23817e-09,12
5.2488e-09,17
5.25942e-09,12
5.27005e-09,8
5.28068e-09,13
5.29131e-09,16
5.30194e-09,7
5.31257e-09,20
5.3232e-09,12
5.33383e-09,16
5.34446e-09,11
5.35509e-09,11
5.36571e-09,10
5.37634e-09,12
5.38697e-09,16
5.3976e-09,7
5.40823e-09,14
5.41886e-09,13
5.42949e-09,15
5.44012e-09,12
5.45075e-09,12
5.46138e-09,12
5.472e-09,15
5.48263e-09,7
5.49326e-09,10
5.50389e-09,16
5.51452e-09,11
5.52515e-09,12
5.53578e-09,12
5.54641e-09,10
5.55704e-09,13
5.56766e-09,10
5.57829e-09,18
5.58892e-09,8
5.59955e-09,16
5.61018e-09,9
5.62081e-09,13
5.63144e-09,12
5.64207e-09,9
5.6527e-09,11
5.66333e-09,10
5.67395e-09,9
5.68458e-09,9
5.69521e-09,7
5.70584e-09,9
5.71647e-09,11
5.7271e-09,11
5.73773e-09,12
5.74836e-09,12
5.75899e-09,14
5.76962e-09,7
5.78024e-09,8
5.79087e-09,8
5.8015e-09,9
5.81213e-09,12
5.82276e-09,12
5.83339e-09,7
5.84402e-09,10
5.85465e-09,12
5.86528e-09,13
5.87591e-09,11
5.88653e-09,14
5.89716e-09,11
5.90779e-09,12
5.91842e-09,10
5.92905e-09,13
5.93968e-09,8
5.95031e-09,13
5.96094e-09,11
5.97157e-09,3
5.98219e-09,5
5.99282e-09,8
6.00345e-09,9
6.01408e-09,9
6.02471e-09,8
6.03534e-09,7
6.04597e-09,7
6.0566e-09,8
6.06723e-09,9
6.07786e-09,11
6.08848e-09,12
6.09911e-09,8
6.10974e-09,9
6.12037e-09,12
6.131e-09,19
6.14163e-09,5
6.15226e-09,8
6.16289e-09,16
6.17352e-09,15
6.18415e-09,17
6.19477e-09,7
6.2054e-09,6
6.21603e-09,12
6.22666e-09,11
6.23729e-09,8
6.24792e-09,11
6.25855e-09,14
